case,hour_of_year,zone_idx,exterior_temp_c,expected_load_w,rel_err
Case600FF,1226,2,31.243963983182642,15.997135072312687,5.628559596439396e-09
Case600FF,1226,3,31.243963983182642,15.997135072312687,5.628559596439396e-09
Case600FF,1226,4,31.243963983182642,15.997135072312687,5.628559596439396e-09
Case600FF,1314,0,19.70820393249937,0.0,0.0
Case600FF,1314,1,19.70820393249937,0.0,0.0
Case600FF,1314,2,19.70820393249937,0.0,0.0
Case600FF,1314,3,19.70820393249937,0.0,0.0
Case600FF,1314,4,19.70820393249937,0.0,0.0
Case600FF,1401,0,33.78602126745629,41.83358912150813,3.525931647800667e-08
Case600FF,1401,1,33.78602126745629,41.83358912150813,3.525931647800667e-08
Case600FF,1401,2,33.78602126745629,41.83358912150813,3.525931647800667e-08
Case600FF,1401,3,33.78602126745629,41.83358912150813,3.525931647800667e-08
Case600FF,1401,4,33.78602126745629,41.83358912150813,3.525931647800667e-08
Case600FF,1489,0,30.58540311243727,7.6329462110256845,2.5759566775392036e-08
Case600FF,1489,1,30.58540311243727,7.6329462110256845,2.5759566775392036e-08
Case600FF,1489,2,30.58540311243727,7.6329462110256845,2.5759566775392036e-08
Case600FF,1489,3,30.58540311243727,7.6329462110256845,2.5759566775392036e-08
Case600FF,1489,4,30.58540311243727,7.6329462110256845,2.5759566775392036e-08
Case600FF,1576,0,21.926787830939404,0.0,0.0
Case600FF,1576,1,21.926787830939404,0.0,0.0
Case600FF,1576,2,21.926787830939404,0.0,0.0
Case600FF,1576,3,21.926787830939404,0.0,0.0
Case600FF,1576,4,21.926787830939404,0.0,0.0
Case600FF,1664,0,36.08425320735216,49.987837228748205,3.0334758742219e-08
Case600FF,1664,1,36.08425320735216,49.987837228748205,3.0334758742219e-08
Case600FF,1664,2,36.08425320735216,49.987837228748205,3.0334758742219e-08
Case600FF,1664,3,36.08425320735216,49.987837228748205,3.0334758742219e-08
Case600FF,1664,4,36.08425320735216,49.987837228748205,3.0334758742219e-08
Case600FF,1752,0,29.412678195541844,0.0,0.0
Case600FF,1752,1,29.412678195541844,0.0,0.0
Case600FF,1752,2,29.412678195541844,0.0,0.0
Case600FF,1752,3,29.412678195541844,0.0,0.0
Case600FF,1752,4,29.412678195541844,0.0,0.0
Case600FF,1839,0,23.96485830806064,0.0,0.0
Case600FF,1839,1,23.96485830806064,0.0,0.0
Case600FF,1839,2,23.96485830806064,0.0,0.0
Case600FF,1839,3,23.96485830806064,0.0,0.0
Case600FF,1839,4,23.96485830806064,0.0,0.0
Case600FF,1927,0,37.514530935713545,46.12085251936144,1.9616090643828692e-08
Case600FF,1927,1,37.514530935713545,46.12085251936144,1.9616090643828692e-08
Case600FF,1927,2,37.514530935713545,46.12085251936144,1.9616090643828692e-08
Case600FF,1927,3,37.514530935713545,46.12085251936144,1.9616090643828692e-08
Case600FF,1927,4,37.514530935713545,46.12085251936144,1.9616090643828692e-08
Case600FF,2014,0,25.904511451016177,0.0,0.0
Case600FF,2014,1,25.904511451016177,0.0,0.0
Case600FF,2014,2,25.904511451016177,0.0,0.0
Case600FF,2014,3,25.904511451016177,0.0,0.0
Case600FF,2014,4,25.904511451016177,0.0,0.0
Case600FF,2102,0,25.976104070443654,0.0,0.0
Case600FF,2102,1,25.976104070443654,0.0,0.0
Case600FF,2102,2,25.976104070443654,0.0,0.0
Case600FF,2102,3,25.976104070443654,0.0,0.0
Case600FF,2102,4,25.976104070443654,0.0,0.0
Case600FF,2190,0,38.0,43.30127018922196,1.519521151938787e-08
Case600FF,2190,1,38.0,43.30127018922196,1.519521151938787e-08
Case600FF,2190,2,38.0,43.30127018922196,1.519521151938787e-08
Case600FF,2190,3,38.0,43.30127018922196,1.519521151938787e-08
Case600FF,2190,4,38.0,43.30127018922196,1.519521151938787e-08
Case600FF,2277,0,24.319789649283734,0.0,0.0
Case600FF,2277,1,24.319789649283734,0.0,0.0
Case600FF,2277,2,24.319789649283734,0.0,0.0
Case600FF,2277,3,24.319789649283734,0.0,0.0
Case600FF,2277,4,24.319789649283734,0.0,0.0
Case600FF,2365,0,27.8350396836702,0.0,0.0
Case600FF,2365,1,27.8350396836702,0.0,0.0
Case600FF,2365,2,27.8350396836702,0.0,0.0
Case600FF,2365,3,27.8350396836702,0.0,0.0
Case600FF,2365,4,27.8350396836702,0.0,0.0
Case600FF,2452,0,36.716938546659016,49.12185594130432,1.523046702062854e-08
Case600FF,2452,1,36.716938546659016,49.12185594130432,1.523046702062854e-08
Case600FF,2452,2,36.716938546659016,49.12185594130432,1.523046702062854e-08
Case600FF,2452,3,36.716938546659016,49.12185594130432,1.523046702062854e-08
Case600FF,2452,4,36.716938546659016,49.12185594130432,1.523046702062854e-08
Case600FF,2540,0,22.695650424696538,0.0,0.0
Case600FF,2540,1,22.695650424696538,0.0,0.0
Case600FF,2540,2,22.695650424696538,0.0,0.0
Case600FF,2540,3,22.695650424696538,0.0,0.0
Case600FF,2540,4,22.695650424696538,0.0,0.0
Case600FF,2628,0,29.412678195541844,0.0,0.0
Case600FF,2628,1,29.412678195541844,0.0,0.0
Case600FF,2628,2,29.412678195541844,0.0,0.0
Case600FF,2628,3,29.412678195541844,0.0,0.0
Case600FF,2628,4,29.412678195541844,0.0,0.0
Case600FF,2715,0,34.8160721384946,47.61741684297762,9.68430695864129e-09
Case600FF,2715,1,34.8160721384946,47.61741684297762,9.68430695864129e-09
Case600FF,2715,2,34.8160721384946,47.61741684297762,9.68430695864129e-09
Case600FF,2715,3,34.8160721384946,47.61741684297762,9.68430695864129e-09
Case600FF,2715,4,34.8160721384946,47.61741684297762,9.68430695864129e-09
Case600FF,2803,0,21.131250852815057,0.0,0.0
Case600FF,2803,1,21.131250852815057,0.0,0.0
Case600FF,2803,2,21.131250852815057,0.0,0.0
Case600FF,2803,3,21.131250852815057,0.0,0.0
Case600FF,2803,4,21.131250852815057,0.0,0.0
Case600FF,2890,0,32.51899563203451,30.634963340123644,2.1189324153350057e-08
Case600FF,2890,1,32.51899563203451,30.634963340123644,2.1189324153350057e-08
Case600FF,2890,2,32.51899563203451,30.634963340123644,2.1189324153350057e-08
Case600FF,2890,3,32.51899563203451,30.634963340123644,2.1189324153350057e-08
Case600FF,2890,4,32.51899563203451,30.634963340123644,2.1189324153350057e-08
Case600FF,2978,0,32.13377945560116,26.500915400153968,4.7994486356933525e-09
Case600FF,2978,1,32.13377945560116,26.500915400153968,4.7994486356933525e-09
Case600FF,2978,2,32.13377945560116,26.500915400153968,4.7994486356933525e-09
Case600FF,2978,3,32.13377945560116,26.500915400153968,4.7994486356933525e-09
Case600FF,2978,4,32.13377945560116,26.500915400153968,4.7994486356933525e-09
Case600FF,3066,0,19.70820393249937,0.0,0.0
Case600FF,3066,1,19.70820393249937,0.0,0.0
Case600FF,3066,2,19.70820393249937,0.0,0.0
Case600FF,3066,3,19.70820393249937,0.0,0.0
Case600FF,3066,4,19.70820393249937,0.0,0.0
Case600FF,3153,0,32.90630413090228,34.47754041448954,3.921363075020531e-08
Case600FF,3153,1,32.90630413090228,34.47754041448954,3.921363075020531e-08
Case600FF,3153,2,32.90630413090228,34.47754041448954,3.921363075020531e-08
Case600FF,3153,3,32.90630413090228,34.47754041448954,3.921363075020531e-08
Case600FF,3153,4,32.90630413090228,34.47754041448954,3.921363075020531e-08
Case600FF,3241,0,28.819354193378828,0.0,0.0
Case600FF,3241,1,28.819354193378828,0.0,0.0
Case600FF,3241,2,28.819354193378828,0.0,0.0
Case600FF,3241,3,28.819354193378828,0.0,0.0
Case600FF,3241,4,28.819354193378828,0.0,0.0
Case600FF,3328,0,19.291380134794345,0.0,0.0
Case600FF,3328,1,19.291380134794345,0.0,0.0
Case600FF,3328,2,19.291380134794345,0.0,0.0
Case600FF,3328,3,19.291380134794345,0.0,0.0
Case600FF,3328,4,19.291380134794345,0.0,0.0
Case600FF,3416,0,32.579943547198326,31.26155610226708,1.6732984445790095e-08
Case600FF,3416,1,32.579943547198326,31.26155610226708,1.6732984445790095e-08
Case600FF,3416,2,32.579943547198326,31.26155610226708,1.6732984445790095e-08
Case600FF,3416,3,32.579943547198326,31.26155610226708,1.6732984445790095e-08
Case600FF,3416,4,32.579943547198326,31.26155610226708,1.6732984445790095e-08
Case600FF,3504,0,25.05342302750968,0.0,0.0
Case600FF,3504,1,25.05342302750968,0.0,0.0
Case600FF,3504,2,25.05342302750968,0.0,0.0
Case600FF,3504,3,25.05342302750968,0.0,0.0
Case600FF,3504,4,25.05342302750968,0.0,0.0
Case600FF,3591,0,18.777427025226043,0.0,0.0
Case600FF,3591,1,18.777427025226043,0.0,0.0
Case600FF,3591,2,18.777427025226043,0.0,0.0
Case600FF,3591,3,18.777427025226043,0.0,0.0
Case600FF,3591,4,18.777427025226043,0.0,0.0
Case600FF,3679,0,31.509959132444724,19.254547758902223,3.322651907358562e-08
Case600FF,3679,1,31.509959132444724,19.254547758902223,3.322651907358562e-08
Case600FF,3679,2,31.509959132444724,19.254547758902223,3.322651907358562e-08
Case600FF,3679,3,31.509959132444724,19.254547758902223,3.322651907358562e-08
Case600FF,3679,4,31.509959132444724,19.254547758902223,3.322651907358562e-08
Case600FF,3766,0,19.11558100912734,0.0,0.0
Case600FF,3766,1,19.11558100912734,0.0,0.0
Case600FF,3766,2,19.11558100912734,0.0,0.0
Case600FF,3766,3,19.11558100912734,0.0,0.0
Case600FF,3766,4,19.11558100912734,0.0,0.0
Case600FF,3854,0,18.420695523214423,0.0,0.0
Case600FF,3854,1,18.420695523214423,0.0,0.0
Case600FF,3854,2,18.420695523214423,0.0,0.0
Case600FF,3854,3,18.420695523214423,0.0,0.0
Case600FF,3854,4,18.420695523214423,0.0,0.0
Case600FF,3942,0,29.70820393249937,0.0,0.0
Case600FF,3942,1,29.70820393249937,0.0,0.0
Case600FF,3942,2,29.70820393249937,0.0,0.0
Case600FF,3942,3,29.70820393249937,0.0,0.0
Case600FF,3942,4,29.70820393249937,0.0,0.0
Case600FF,4029,0,15.332426137091407,32.14847648656875,2.611620151829803e-08
Case600FF,4029,1,15.332426137091407,32.14847648656875,2.611620151829803e-08
Case600FF,4029,2,15.332426137091407,32.14847648656875,2.611620151829803e-08
Case600FF,4029,3,15.332426137091407,32.14847648656875,2.611620151829803e-08
Case600FF,4029,4,15.332426137091407,32.14847648656875,2.611620151829803e-08
Case600FF,4117,0,18.17971432060675,0.0,0.0
Case600FF,4117,1,18.17971432060675,0.0,0.0
Case600FF,4117,2,18.17971432060675,0.0,0.0
Case600FF,4117,3,18.17971432060675,0.0,0.0
Case600FF,4117,4,18.17971432060675,0.0,0.0
Case600FF,4204,0,26.43903317193826,0.0,0.0
Case600FF,4204,1,26.43903317193826,0.0,0.0
Case600FF,4204,2,26.43903317193826,0.0,0.0
Case600FF,4204,3,26.43903317193826,0.0,0.0
Case600FF,4204,4,26.43903317193826,0.0,0.0
Case600FF,4292,0,11.828719020621453,49.94973996752733,2.7948054643419558e-08
Case600FF,4292,1,11.828719020621453,49.94973996752733,2.7948054643419558e-08
Case600FF,4292,2,11.828719020621453,49.94973996752733,2.7948054643419558e-08
Case600FF,4292,3,11.828719020621453,49.94973996752733,2.7948054643419558e-08
Case600FF,4292,4,11.828719020621453,49.94973996752733,2.7948054643419558e-08
Case600FF,4380,0,18.0,6.123233995736766e-15,2.0926695964348464e-13
Case600FF,4380,1,18.0,6.123233995736766e-15,2.0926695964348464e-13
Case600FF,4380,2,18.0,6.123233995736766e-15,2.0926695964348464e-13
Case600FF,4380,3,18.0,6.123233995736766e-15,2.0926695964348464e-13
Case600FF,4380,4,18.0,6.123233995736766e-15,2.0926695964348464e-13
Case600FF,4467,0,22.908522156161567,0.0,0.0
Case600FF,4467,1,22.908522156161567,0.0,0.0
Case600FF,4467,2,22.908522156161567,0.0,0.0
Case600FF,4467,3,22.908522156161567,0.0,0.0
Case600FF,4467,4,22.908522156161567,0.0,0.0
Case600FF,4555,0,8.770302449101141,33.16663190784707,5.1199348993185656e-08
Case600FF,4555,1,8.770302449101141,33.16663190784707,5.1199348993185656e-08
Case600FF,4555,2,8.770302449101141,33.16663190784707,5.1199348993185656e-08
Case600FF,4555,3,8.770302449101141,33.16663190784707,5.1199348993185656e-08
Case600FF,4555,4,8.770302449101141,33.16663190784707,5.1199348993185656e-08
Case600FF,4642,0,19.758188312937015,0.0,0.0
Case600FF,4642,1,19.758188312937015,0.0,0.0
Case600FF,4642,2,19.758188312937015,0.0,0.0
Case600FF,4642,3,19.758188312937015,0.0,0.0
Case600FF,4642,4,19.758188312937015,0.0,0.0
Case600FF,4730,0,19.019056154874278,0.0,0.0
Case600FF,4730,1,19.019056154874278,0.0,0.0
Case600FF,4730,2,19.019056154874278,0.0,0.0
Case600FF,4730,3,19.019056154874278,0.0,0.0
Case600FF,4730,4,19.019056154874278,0.0,0.0
Case600FF,4818,0,6.291796067500632,3.8158876403008373,1.2916946587189343e-08
Case600FF,4818,1,6.291796067500632,3.8158876403008373,1.2916946587189343e-08
Case600FF,4818,2,6.291796067500632,3.8158876403008373,1.2916946587189343e-08
Case600FF,4818,3,6.291796067500632,3.8158876403008373,1.2916946587189343e-08
Case600FF,4818,4,6.291796067500632,3.8158876403008373,1.2916946587189343e-08
Case600FF,4905,0,19.244161635478477,0.0,0.0
Case600FF,4905,1,19.244161635478477,0.0,0.0
Case600FF,4905,2,19.244161635478477,0.0,0.0
Case600FF,4905,3,19.244161635478477,0.0,0.0
Case600FF,4905,4,19.244161635478477,0.0,0.0
Case600FF,4993,0,14.962758502561684,35.69836072473644,7.888911391482968e-09
Case600FF,4993,1,14.962758502561684,35.69836072473644,7.888911391482968e-09
Case600FF,4993,2,14.962758502561684,35.69836072473644,7.888911391482968e-09
Case600FF,4993,3,14.962758502561684,35.69836072473644,7.888911391482968e-09
Case600FF,4993,4,14.962758502561684,35.69836072473644,7.888911391482968e-09
Case600FF,5080,0,5.296787601485985,0.0,0.0
Case600FF,5080,1,5.296787601485985,0.0,0.0
Case600FF,5080,2,5.296787601485985,0.0,0.0
Case600FF,5080,3,5.296787601485985,0.0,0.0
Case600FF,5080,4,5.296787601485985,0.0,0.0
Case600FF,5168,0,18.501188842145055,0.0,0.0
Case600FF,5168,1,18.501188842145055,0.0,0.0
Case600FF,5168,2,18.501188842145055,0.0,0.0
Case600FF,5168,3,18.501188842145055,0.0,0.0
Case600FF,5168,4,18.501188842145055,0.0,0.0
Case600FF,5256,0,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,5256,1,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,5256,2,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,5256,3,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,5256,4,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,5343,0,4.698037713907594,0.0,0.0
Case600FF,5343,1,4.698037713907594,0.0,0.0
Case600FF,5343,2,4.698037713907594,0.0,0.0
Case600FF,5343,3,4.698037713907594,0.0,0.0
Case600FF,5343,4,4.698037713907594,0.0,0.0
Case600FF,5431,0,17.51409628532067,6.343324235587298,8.066681059785631e-09
Case600FF,5431,1,17.51409628532067,6.343324235587298,8.066681059785631e-09
Case600FF,5431,2,17.51409628532067,6.343324235587298,8.066681059785631e-09
Case600FF,5431,3,17.51409628532067,6.343324235587298,8.066681059785631e-09
Case600FF,5431,4,17.51409628532067,6.343324235587298,8.066681059785631e-09
Case600FF,5518,0,5.257091484828003,0.0,0.0
Case600FF,5518,1,5.257091484828003,0.0,0.0
Case600FF,5518,2,5.257091484828003,0.0,0.0
Case600FF,5518,3,5.257091484828003,0.0,0.0
Case600FF,5518,4,5.257091484828003,0.0,0.0
Case600FF,5606,0,4.756036016817356,0.0,0.0
Case600FF,5606,1,4.756036016817356,0.0,0.0
Case600FF,5606,2,4.756036016817356,0.0,0.0
Case600FF,5606,3,4.756036016817356,0.0,0.0
Case600FF,5606,4,4.756036016817356,0.0,0.0
Case600FF,5694,0,16.291796067500634,21.622433051902334,1.5870651503535082e-08
Case600FF,5694,1,16.291796067500634,21.622433051902334,1.5870651503535082e-08
Case600FF,5694,2,16.291796067500634,21.622433051902334,1.5870651503535082e-08
Case600FF,5694,3,16.291796067500634,21.622433051902334,1.5870651503535082e-08
Case600FF,5694,4,16.291796067500634,21.622433051902334,1.5870651503535082e-08
Case600FF,5781,0,2.2139787325437137,0.0,0.0
Case600FF,5781,1,2.2139787325437137,0.0,0.0
Case600FF,5781,2,2.2139787325437137,0.0,0.0
Case600FF,5781,3,2.2139787325437137,0.0,0.0
Case600FF,5781,4,2.2139787325437137,0.0,0.0
Case600FF,5869,0,5.414596887562734,0.0,0.0
Case600FF,5869,1,5.414596887562734,0.0,0.0
Case600FF,5869,2,5.414596887562734,0.0,0.0
Case600FF,5869,3,5.414596887562734,0.0,0.0
Case600FF,5869,4,5.414596887562734,0.0,0.0
Case600FF,5956,0,14.073212169060595,42.81417344925248,2.809460123689015e-08
Case600FF,5956,1,14.073212169060595,42.81417344925248,2.809460123689015e-08
Case600FF,5956,2,14.073212169060595,42.81417344925248,2.809460123689015e-08
Case600FF,5956,3,14.073212169060595,42.81417344925248,2.809460123689015e-08
Case600FF,5956,4,14.073212169060595,42.81417344925248,2.809460123689015e-08
Case600FF,6044,0,-0.08425320735215713,0.0,0.0
Case600FF,6044,1,-0.08425320735215713,0.0,0.0
Case600FF,6044,2,-0.08425320735215713,0.0,0.0
Case600FF,6044,3,-0.08425320735215713,0.0,0.0
Case600FF,6044,4,-0.08425320735215713,0.0,0.0
Case600FF,6132,0,6.587321804458158,7.6577664850213,1.865533696105785e-08
Case600FF,6132,1,6.587321804458158,7.6577664850213,1.865533696105785e-08
Case600FF,6132,2,6.587321804458158,7.6577664850213,1.865533696105785e-08
Case600FF,6132,3,6.587321804458158,7.6577664850213,1.865533696105785e-08
Case600FF,6132,4,6.587321804458158,7.6577664850213,1.865533696105785e-08
Case600FF,6219,0,12.035141691939362,49.99788398114461,2.2763504012439816e-08
Case600FF,6219,1,12.035141691939362,49.99788398114461,2.2763504012439816e-08
Case600FF,6219,2,12.035141691939362,49.99788398114461,2.2763504012439816e-08
Case600FF,6219,3,12.035141691939362,49.99788398114461,2.2763504012439816e-08
Case600FF,6219,4,12.035141691939362,49.99788398114461,2.2763504012439816e-08
Case600FF,6307,0,-1.5145309357135446,0.0,0.0
Case600FF,6307,1,-1.5145309357135446,0.0,0.0
Case600FF,6307,2,-1.5145309357135446,0.0,0.0
Case600FF,6307,3,-1.5145309357135446,0.0,0.0
Case600FF,6307,4,-1.5145309357135446,0.0,0.0
Case600FF,6394,0,10.09548854898382,43.91264649720117,1.708194198640712e-08
Case600FF,6394,1,10.09548854898382,43.91264649720117,1.708194198640712e-08
Case600FF,6394,2,10.09548854898382,43.91264649720117,1.708194198640712e-08
Case600FF,6394,3,10.09548854898382,43.91264649720117,1.708194198640712e-08
Case600FF,6394,4,10.09548854898382,43.91264649720117,1.708194198640712e-08
Case600FF,6482,0,10.023895929556346,43.45682032886691,2.5606647498899913e-08
Case600FF,6482,1,10.023895929556346,43.45682032886691,2.5606647498899913e-08
Case600FF,6482,2,10.023895929556346,43.45682032886691,2.5606647498899913e-08
Case600FF,6482,3,10.023895929556346,43.45682032886691,2.5606647498899913e-08
Case600FF,6482,4,10.023895929556346,43.45682032886691,2.5606647498899913e-08
Case600FF,6570,0,-2.0,0.0,0.0
Case600FF,6570,1,-2.0,0.0,0.0
Case600FF,6570,2,-2.0,0.0,0.0
Case600FF,6570,3,-2.0,0.0,0.0
Case600FF,6570,4,-2.0,0.0,0.0
Case600FF,6657,0,11.680210350716266,49.824873292563574,3.181876860246281e-08
Case600FF,6657,1,11.680210350716266,49.824873292563574,3.181876860246281e-08
Case600FF,6657,2,11.680210350716266,49.824873292563574,3.181876860246281e-08
Case600FF,6657,3,11.680210350716266,49.824873292563574,3.181876860246281e-08
Case600FF,6657,4,11.680210350716266,49.824873292563574,3.181876860246281e-08
Case600FF,6745,0,8.164960316329799,26.84613968390584,8.341276519038532e-09
Case600FF,6745,1,8.164960316329799,26.84613968390584,8.341276519038532e-09
Case600FF,6745,2,8.164960316329799,26.84613968390584,8.341276519038532e-09
Case600FF,6745,3,8.164960316329799,26.84613968390584,8.341276519038532e-09
Case600FF,6745,4,8.164960316329799,26.84613968390584,8.341276519038532e-09
Case600FF,6832,0,-0.7169385466590175,0.0,0.0
Case600FF,6832,1,-0.7169385466590175,0.0,0.0
Case600FF,6832,2,-0.7169385466590175,0.0,0.0
Case600FF,6832,3,-0.7169385466590175,0.0,0.0
Case600FF,6832,4,-0.7169385466590175,0.0,0.0
Case600FF,6920,0,13.304349575303462,47.113038438133806,2.8203632160999904e-08
Case600FF,6920,1,13.304349575303462,47.113038438133806,2.8203632160999904e-08
Case600FF,6920,2,13.304349575303462,47.113038438133806,2.8203632160999904e-08
Case600FF,6920,3,13.304349575303462,47.113038438133806,2.8203632160999904e-08
Case600FF,6920,4,13.304349575303462,47.113038438133806,2.8203632160999904e-08
Case600FF,7008,0,6.587321804458156,7.657766485021276,1.8655333829489797e-08
Case600FF,7008,1,6.587321804458156,7.657766485021276,1.8655333829489797e-08
Case600FF,7008,2,6.587321804458156,7.657766485021276,1.8655333829489797e-08
Case600FF,7008,3,6.587321804458156,7.657766485021276,1.8655333829489797e-08
Case600FF,7008,4,6.587321804458156,7.657766485021276,1.8655333829489797e-08
Case600FF,7095,0,1.183927861505408,0.0,0.0
Case600FF,7095,1,1.183927861505408,0.0,0.0
Case600FF,7095,2,1.183927861505408,0.0,0.0
Case600FF,7095,3,1.183927861505408,0.0,0.0
Case600FF,7095,4,1.183927861505408,0.0,0.0
Case600FF,7183,0,14.868749147184936,36.54908864054054,3.0537737549402183e-08
Case600FF,7183,1,14.868749147184936,36.54908864054054,3.0537737549402183e-08
Case600FF,7183,2,14.868749147184936,36.54908864054054,3.0537737549402183e-08
Case600FF,7183,3,14.868749147184936,36.54908864054054,3.0537737549402183e-08
Case600FF,7183,4,14.868749147184936,36.54908864054054,3.0537737549402183e-08
Case600FF,7270,0,3.4810043679654825,0.0,0.0
Case600FF,7270,1,3.4810043679654825,0.0,0.0
Case600FF,7270,2,3.4810043679654825,0.0,0.0
Case600FF,7270,3,3.4810043679654825,0.0,0.0
Case600FF,7270,4,3.4810043679654825,0.0,0.0
Case600FF,7358,0,3.866220544398848,0.0,0.0
Case600FF,7358,1,3.866220544398848,0.0,0.0
Case600FF,7358,2,3.866220544398848,0.0,0.0
Case600FF,7358,3,3.866220544398848,0.0,0.0
Case600FF,7358,4,3.866220544398848,0.0,0.0
Case600FF,7446,0,16.291796067500627,21.622433051902455,1.5870657089967605e-08
Case600FF,7446,1,16.291796067500627,21.622433051902455,1.5870657089967605e-08
Case600FF,7446,2,16.291796067500627,21.622433051902455,1.5870657089967605e-08
Case600FF,7446,3,16.291796067500627,21.622433051902455,1.5870657089967605e-08
Case600FF,7446,4,16.291796067500627,21.622433051902455,1.5870657089967605e-08
Case600FF,7533,0,3.093695869097713,0.0,0.0
Case600FF,7533,1,3.093695869097713,0.0,0.0
Case600FF,7533,2,3.093695869097713,0.0,0.0
Case600FF,7533,3,3.093695869097713,0.0,0.0
Case600FF,7533,4,3.093695869097713,0.0,0.0
Case600FF,7621,0,7.180645806621172,15.20970623749071,4.534394555397343e-09
Case600FF,7621,1,7.180645806621172,15.20970623749071,4.534394555397343e-09
Case600FF,7621,2,7.180645806621172,15.20970623749071,4.534394555397343e-09
Case600FF,7621,3,7.180645806621172,15.20970623749071,4.534394555397343e-09
Case600FF,7621,4,7.180645806621172,15.20970623749071,4.534394555397343e-09
Case600FF,7708,0,16.708619865205655,16.583938758706605,9.652338613430293e-09
Case600FF,7708,1,16.708619865205655,16.583938758706605,9.652338613430293e-09
Case600FF,7708,2,16.708619865205655,16.583938758706605,9.652338613430293e-09
Case600FF,7708,3,16.708619865205655,16.583938758706605,9.652338613430293e-09
Case600FF,7708,4,16.708619865205655,16.583938758706605,9.652338613430293e-09
Case600FF,7796,0,3.420056452801669,0.0,0.0
Case600FF,7796,1,3.420056452801669,0.0,0.0
Case600FF,7796,2,3.420056452801669,0.0,0.0
Case600FF,7796,3,3.420056452801669,0.0,0.0
Case600FF,7796,4,3.420056452801669,0.0,0.0
Case600FF,7884,0,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,7884,1,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,7884,2,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,7884,3,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,7884,4,10.94657697249032,48.11057998058956,9.639176555800542e-09
Case600FF,7971,0,17.22257297477396,10.106382088047317,2.7897995322333893e-08
Case600FF,7971,1,17.22257297477396,10.106382088047317,2.7897995322333893e-08
Case600FF,7971,2,17.22257297477396,10.106382088047317,2.7897995322333893e-08
Case600FF,7971,3,17.22257297477396,10.106382088047317,2.7897995322333893e-08
Case600FF,7971,4,17.22257297477396,10.106382088047317,2.7897995322333893e-08
Case600FF,8059,0,4.490040867555276,0.0,0.0
Case600FF,8059,1,4.490040867555276,0.0,0.0
Case600FF,8059,2,4.490040867555276,0.0,0.0
Case600FF,8059,3,4.490040867555276,0.0,0.0
Case600FF,8059,4,4.490040867555276,0.0,0.0
Case600FF,8146,0,16.884418990872653,14.396204563785863,2.671811364836126e-08
Case600FF,8146,1,16.884418990872653,14.396204563785863,2.671811364836126e-08
Case600FF,8146,2,16.884418990872653,14.396204563785863,2.671811364836126e-08
Case600FF,8146,3,16.884418990872653,14.396204563785863,2.671811364836126e-08
Case600FF,8146,4,16.884418990872653,14.396204563785863,2.671811364836126e-08
Case600FF,8234,0,17.57930447678557,5.495764859388921,2.311381302458164e-08
Case600FF,8234,1,17.57930447678557,5.495764859388921,2.311381302458164e-08
Case600FF,8234,2,17.57930447678557,5.495764859388921,2.311381302458164e-08
Case600FF,8234,3,17.57930447678557,5.495764859388921,2.311381302458164e-08
Case600FF,8234,4,17.57930447678557,5.495764859388921,2.311381302458164e-08
Case600FF,8322,0,6.291796067500629,3.815887640300791,1.2916958690606104e-08
Case600FF,8322,1,6.291796067500629,3.815887640300791,1.2916958690606104e-08
Case600FF,8322,2,6.291796067500629,3.815887640300791,1.2916958690606104e-08
Case600FF,8322,3,6.291796067500629,3.815887640300791,1.2916958690606104e-08
Case600FF,8322,4,6.291796067500629,3.815887640300791,1.2916958690606104e-08
Case600FF,8409,0,20.667573862908593,0.0,0.0
Case600FF,8409,1,20.667573862908593,0.0,0.0
Case600FF,8409,2,20.667573862908593,0.0,0.0
Case600FF,8409,3,20.667573862908593,0.0,0.0
Case600FF,8409,4,20.667573862908593,0.0,0.0
Case600FF,8497,0,17.820285679393248,2.351587145736143,3.7686247658303134e-08
Case600FF,8497,1,17.820285679393248,2.351587145736143,3.7686247658303134e-08
Case600FF,8497,2,17.820285679393248,2.351587145736143,3.7686247658303134e-08
Case600FF,8497,3,17.820285679393248,2.351587145736143,3.7686247658303134e-08
Case600FF,8497,4,17.820285679393248,2.351587145736143,3.7686247658303134e-08
Case600FF,8584,0,9.560966828061746,40.14841814642097,6.976431754666726e-09
Case600FF,8584,1,9.560966828061746,40.14841814642097,6.976431754666726e-09
Case600FF,8584,2,9.560966828061746,40.14841814642097,6.976431754666726e-09
Case600FF,8584,3,9.560966828061746,40.14841814642097,6.976431754666726e-09
Case600FF,8584,4,9.560966828061746,40.14841814642097,6.976431754666726e-09
Case600FF,8672,0,24.17128097937854,0.0,0.0
Case600FF,8672,1,24.17128097937854,0.0,0.0
Case600FF,8672,2,24.17128097937854,0.0,0.0
Case600FF,8672,3,24.17128097937854,0.0,0.0
Case600FF,8672,4,24.17128097937854,0.0,0.0
