Hour,Outdoor_Temp,Ground_Temp,Zone_Temps,Mass_Temps,Surface_Temps,Solar_Watts,Internal_Watts,HVAC_Watts,InterZone_Watts,Infiltration_Watts
7520,-1.65,10.00,20.00,13.31,16.65,337.21,200.00,2735.57,0.00,434.16
7521,0.14,10.00,20.00,13.29,16.64,605.24,200.00,2424.16,0.00,434.16
7522,1.94,10.00,20.00,13.37,16.69,1847.14,200.00,1754.90,0.00,434.16
7523,3.62,10.00,20.00,13.68,16.84,4781.53,200.00,477.12,0.00,434.16
7524,5.07,10.00,23.63,14.21,18.92,7376.44,200.00,0.00,0.00,512.92
7525,6.18,10.00,20.00,14.52,17.26,4772.23,200.00,116.78,0.00,434.16
7526,6.89,10.00,20.00,14.63,17.32,1829.46,200.00,1082.55,0.00,434.16
7527,7.14,10.00,20.00,14.66,17.33,603.50,200.00,1490.81,0.00,434.16
7528,6.92,10.00,20.00,14.66,17.33,337.40,200.00,1611.97,0.00,434.16
7529,6.24,10.00,20.00,14.63,17.32,0.00,200.00,1815.76,0.00,434.16
7530,5.15,10.00,20.00,14.59,17.30,0.00,200.00,1948.28,0.00,434.16
7531,3.73,10.00,20.00,14.54,17.27,0.00,200.00,2122.08,0.00,434.16
7532,2.08,10.00,20.00,14.47,17.24,0.00,200.00,2325.48,0.00,434.16
7533,0.30,10.00,20.00,14.38,17.19,0.00,200.00,2544.73,0.00,434.16
7534,-1.47,10.00,20.00,14.28,17.14,0.00,200.00,2765.00,0.00,434.16
7535,-3.11,10.00,20.00,14.16,17.08,0.00,200.00,2971.30,0.00,434.16
7536,-4.72,10.00,20.00,14.02,17.01,0.00,200.00,3173.82,0.00,434.16
7537,-5.78,10.00,20.00,13.88,16.94,0.00,200.00,3312.15,0.00,434.16
7538,-6.43,10.00,20.00,13.74,16.87,0.00,200.00,3400.87,0.00,434.16
7539,-6.62,10.00,20.00,13.59,16.80,0.00,200.00,3433.91,0.00,434.16
7540,-6.33,10.00,20.00,13.45,16.73,0.00,200.00,3408.94,0.00,434.16
7541,-5.58,10.00,20.00,13.33,16.66,0.00,200.00,3327.62,0.00,434.16
7542,-4.42,10.00,20.00,13.22,16.61,0.00,200.00,3195.40,0.00,434.16
7543,-2.93,10.00,20.00,13.12,16.56,0.00,200.00,3021.21,0.00,434.16
7544,-1.19,10.00,20.00,13.07,16.54,330.23,200.00,2696.62,0.00,434.16
7545,0.67,10.00,20.00,13.07,16.53,599.13,200.00,2376.65,0.00,434.16
7546,2.52,10.00,20.00,13.15,16.58,1736.49,200.00,1738.05,0.00,434.16
7547,4.25,10.00,20.00,13.46,16.73,4655.64,200.00,459.79,0.00,434.16
7548,5.73,10.00,24.01,14.01,19.01,7380.61,200.00,0.00,0.00,521.21
7549,6.88,10.00,20.00,14.32,17.16,4645.93,200.00,89.78,0.00,434.16
7550,7.61,10.00,20.00,14.44,17.22,1719.54,200.00,1046.73,0.00,434.16
7551,7.87,10.00,20.00,14.47,17.24,599.32,200.00,1414.67,0.00,434.16
7552,7.65,10.00,20.00,14.49,17.24,330.41,200.00,1535.73,0.00,434.16
7553,6.97,10.00,20.00,14.47,17.24,0.00,200.00,1737.01,0.00,434.16
7554,5.86,10.00,20.00,14.44,17.22,0.00,200.00,1870.69,0.00,434.16
7555,4.42,10.00,20.00,14.40,17.20,0.00,200.00,2046.78,0.00,434.16
7556,2.73,10.00,20.00,14.34,17.17,0.00,200.00,2253.59,0.00,434.16
7557,0.91,10.00,20.00,14.26,17.13,0.00,200.00,2477.34,0.00,434.16
7558,-0.91,10.00,20.00,14.16,17.08,0.00,200.00,2703.12,0.00,434.16
7559,-2.61,10.00,20.00,14.05,17.02,0.00,200.00,2915.93,0.00,434.16
7560,-4.28,10.00,20.00,13.92,16.96,0.00,200.00,3125.52,0.00,434.16
7561,-5.41,10.00,20.00,13.78,16.89,0.00,200.00,3272.09,0.00,434.16
7562,-6.14,10.00,20.00,13.64,16.82,0.00,200.00,3369.81,0.00,434.16
7563,-6.41,10.00,20.00,13.50,16.75,0.00,200.00,3412.50,0.00,434.16
7564,-6.21,10.00,20.00,13.37,16.68,0.00,200.00,3397.76,0.00,434.16
7565,-5.55,10.00,20.00,13.24,16.62,0.00,200.00,3327.12,0.00,434.16
7566,-4.48,10.00,20.00,13.13,16.57,0.00,200.00,3205.94,0.00,434.16
7567,-3.07,10.00,20.00,13.04,16.52,0.00,200.00,3043.03,0.00,434.16
7568,-1.43,10.00,20.00,12.99,16.49,323.27,200.00,2732.38,0.00,434.16
7569,0.33,10.00,20.00,12.98,16.49,595.54,200.00,2422.63,0.00,434.16
7570,2.10,10.00,20.00,13.05,16.53,1630.68,200.00,1832.58,0.00,434.16
7571,3.73,10.00,20.00,13.35,16.67,4525.36,200.00,574.77,0.00,434.16
7572,5.13,10.00,23.59,13.89,18.74,7384.32,200.00,0.00,0.00,511.99
7573,6.20,10.00,20.00,14.19,17.09,4515.26,200.00,226.87,0.00,434.16
7574,6.85,10.00,20.00,14.29,17.14,1614.51,200.00,1184.79,0.00,434.16
7575,7.04,10.00,20.00,14.32,17.16,595.73,200.00,1525.35,0.00,434.16
7576,6.75,10.00,20.00,14.33,17.16,323.45,200.00,1656.02,0.00,434.16
7577,6.01,10.00,20.00,14.30,17.15,0.00,200.00,1862.34,0.00,434.16
7578,4.86,10.00,20.00,14.27,17.13,0.00,200.00,2002.68,0.00,434.16
7579,3.37,10.00,20.00,14.22,17.11,0.00,200.00,2184.48,0.00,434.16
7580,1.65,10.00,20.00,14.15,17.07,0.00,200.00,2395.98,0.00,434.16
7581,-0.19,10.00,20.00,14.06,17.03,0.00,200.00,2623.35,0.00,434.16
7582,-2.03,10.00,20.00,13.96,16.98,0.00,200.00,2851.65,0.00,434.16
7583,-3.74,10.00,20.00,13.84,16.92,0.00,200.00,3065.85,0.00,434.16
7584,-5.40,10.00,20.00,13.70,16.85,0.00,200.00,3275.34,0.00,434.16
7585,-6.53,10.00,20.00,13.56,16.78,0.00,200.00,3421.01,0.00,434.16
7586,-7.23,10.00,20.00,13.41,16.70,0.00,200.00,3516.69,0.00,434.16
7587,-7.47,10.00,20.00,13.26,16.63,0.00,200.00,3556.22,0.00,434.16
7588,-7.23,10.00,20.00,13.12,16.56,0.00,200.00,3537.22,0.00,434.16
7589,-6.52,10.00,20.00,12.99,16.50,0.00,200.00,3461.28,0.00,434.16
7590,-5.40,10.00,20.00,12.88,16.44,0.00,200.00,3333.80,0.00,434.16
7591,-3.93,10.00,20.00,12.78,16.39,0.00,200.00,3163.65,0.00,434.16
7592,-2.22,10.00,20.00,12.73,16.36,316.34,200.00,2847.43,0.00,434.16
7593,-0.38,10.00,20.00,12.71,16.36,591.96,200.00,2527.61,0.00,434.16
7594,1.46,10.00,20.00,12.78,16.39,1529.95,200.00,1963.36,0.00,434.16
7595,3.18,10.00,20.00,13.07,16.53,4390.97,200.00,708.05,0.00,434.16
7596,4.67,10.00,23.19,13.60,18.39,7387.59,200.00,0.00,0.00,503.30
7597,5.82,10.00,20.00,13.90,16.95,4380.52,200.00,339.37,0.00,434.16
7598,6.56,10.00,20.00,14.00,17.00,1514.58,200.00,1273.78,0.00,434.16
7599,6.85,10.00,20.00,14.03,17.02,592.14,200.00,1568.10,0.00,434.16
7600,6.66,10.00,20.00,14.04,17.02,316.51,200.00,1688.36,0.00,434.16
7601,6.01,10.00,20.00,14.02,17.01,0.00,200.00,1880.60,0.00,434.16
7602,4.94,10.00,20.00,14.00,17.00,0.00,200.00,2009.52,0.00,434.16
7603,3.54,10.00,20.00,13.95,16.98,0.00,200.00,2180.19,0.00,434.16
7604,1.91,10.00,20.00,13.89,16.95,0.00,200.00,2380.96,0.00,434.16
7605,0.14,10.00,20.00,13.81,16.91,0.00,200.00,2598.10,0.00,434.16
7606,-1.62,10.00,20.00,13.72,16.86,0.00,200.00,2816.78,0.00,434.16
7607,-3.26,10.00,20.00,13.61,16.80,0.00,200.00,3022.05,0.00,434.16
7608,-4.86,10.00,20.00,13.48,16.74,0.00,200.00,3223.04,0.00,434.16
7609,-5.93,10.00,20.00,13.35,16.68,0.00,200.00,3361.43,0.00,434.16
7610,-6.59,10.00,20.00,13.21,16.61,0.00,200.00,3450.77,0.00,434.16
7611,-6.79,10.00,20.00,13.08,16.54,0.00,200.00,3484.96,0.00,434.16
7612,-6.52,10.00,20.00,12.95,16.47,0.00,200.00,3461.68,0.00,434.16
7613,-5.80,10.00,20.00,12.83,16.41,0.00,200.00,3382.55,0.00,434.16
7614,-4.66,10.00,20.00,12.73,16.36,0.00,200.00,3253.00,0.00,434.16
7615,-3.19,10.00,20.00,12.64,16.32,0.00,200.00,3081.93,0.00,434.16
7616,-1.49,10.00,20.00,12.60,16.30,309.46,200.00,2768.45,0.00,434.16
7617,0.33,10.00,20.00,12.59,16.30,588.39,200.00,2448.83,0.00,434.16
7618,2.15,10.00,20.00,12.66,16.33,1434.46,200.00,1920.58,0.00,434.16
7619,3.83,10.00,20.00,12.95,16.47,4252.82,200.00,684.82,0.00,434.16
7620,5.28,10.00,23.56,13.50,18.53,7390.42,200.00,0.00,0.00,511.55
7621,6.38,10.00,20.00,13.79,16.89,4242.03,200.00,326.89,0.00,434.16
7622,7.06,10.00,20.00,13.89,16.94,1419.93,200.00,1252.60,0.00,434.16
7623,7.28,10.00,20.00,13.93,16.96,588.57,200.00,1521.72,0.00,434.16
7624,7.02,10.00,20.00,13.94,16.97,309.62,200.00,1651.57,0.00,434.16
7625,6.29,10.00,20.00,13.93,16.97,0.00,200.00,1850.44,0.00,434.16
7626,5.15,10.00,20.00,13.91,16.95,0.00,200.00,1989.12,0.00,434.16
7627,3.66,10.00,20.00,13.86,16.93,0.00,200.00,2170.09,0.00,434.16
7628,1.93,10.00,20.00,13.81,16.90,0.00,200.00,2381.60,0.00,434.16
7629,0.08,10.00,20.00,13.73,16.86,0.00,200.00,2609.82,0.00,434.16
7630,-1.78,10.00,20.00,13.63,16.82,0.00,200.00,2839.81,0.00,434.16
7631,-3.51,10.00,20.00,13.52,16.76,0.00,200.00,3056.49,0.00,434.16
7632,-5.20,10.00,20.00,13.39,16.70,0.00,200.00,3268.52,0.00,434.16
7633,-6.36,10.00,20.00,13.26,16.63,0.00,200.00,3418.20,0.00,434.16
7634,-7.11,10.00,20.00,13.12,16.56,0.00,200.00,3518.59,0.00,434.16
7635,-7.40,10.00,20.00,12.98,16.49,0.00,200.00,3563.48,0.00,434.16
7636,-7.21,10.00,20.00,12.84,16.42,0.00,200.00,3550.45,0.00,434.16
7637,-6.56,10.00,20.00,12.72,16.36,0.00,200.00,3481.01,0.00,434.16
7638,-5.49,10.00,20.00,12.61,16.30,0.00,200.00,3360.50,0.00,434.16
7639,-4.09,10.00,20.00,12.51,16.26,0.00,200.00,3197.73,0.00,434.16
7640,-2.44,10.00,20.00,12.46,16.23,302.62,200.00,2894.20,0.00,434.16
7641,-0.67,10.00,20.00,12.45,16.22,584.84,200.00,2579.97,0.00,434.16
7642,1.10,10.00,20.00,12.51,16.25,1335.97,200.00,2091.88,0.00,434.16
7643,2.76,10.00,20.00,12.77,16.39,4111.28,200.00,876.76,0.00,434.16
7644,4.18,10.00,22.78,13.31,18.04,7392.84,200.00,0.00,0.00,494.47
7645,5.27,10.00,20.00,13.58,16.79,4100.19,200.00,526.01,0.00,434.16
7646,5.94,10.00,20.00,13.67,16.83,1318.54,200.00,1438.77,0.00,434.16
7647,6.17,10.00,20.00,13.70,16.85,585.01,200.00,1672.72,0.00,434.16
7648,5.92,10.00,20.00,13.71,16.85,302.78,200.00,1802.65,0.00,434.16
7649,5.21,10.00,20.00,13.69,16.84,0.00,200.00,1996.79,0.00,434.16
7650,4.10,10.00,20.00,13.66,16.83,0.00,200.00,2132.09,0.00,434.16
7651,2.65,10.00,20.00,13.61,16.81,0.00,200.00,2308.60,0.00,434.16
7652,0.97,10.00,20.00,13.55,16.77,0.00,200.00,2514.61,0.00,434.16
7653,-0.83,10.00,20.00,13.47,16.73,0.00,200.00,2736.35,0.00,434.16
7654,-2.62,10.00,20.00,13.37,16.68,0.00,200.00,2958.92,0.00,434.16
7655,-4.29,10.00,20.00,13.25,16.63,0.00,200.00,3167.35,0.00,434.16
7656,-5.89,10.00,20.00,13.13,16.56,0.00,200.00,3369.98,0.00,434.16
7657,-6.98,10.00,20.00,12.99,16.49,0.00,200.00,3509.95,0.00,434.16
7658,-7.64,10.00,20.00,12.85,16.42,0.00,200.00,3600.05,0.00,434.16
7659,-7.84,10.00,20.00,12.71,16.35,0.00,200.00,3634.17,0.00,434.16
7660,-7.56,10.00,20.00,12.58,16.29,0.00,200.00,3609.99,0.00,434.16
7661,-6.82,10.00,20.00,12.46,16.23,0.00,200.00,3529.13,0.00,434.16
7662,-5.66,10.00,20.00,12.35,16.17,0.00,200.00,3397.06,0.00,434.16
7663,-4.16,10.00,20.00,12.26,16.13,0.00,200.00,3222.68,0.00,434.16
7664,-2.42,10.00,20.00,12.21,16.11,295.84,200.00,2910.09,0.00,434.16
7665,-0.56,10.00,20.00,12.21,16.10,581.30,200.00,2583.38,0.00,434.16
7666,1.30,10.00,20.00,12.27,16.13,1230.77,200.00,2121.29,0.00,434.16
7667,3.04,10.00,20.00,12.53,16.26,3954.15,200.00,914.90,0.00,434.16
7668,4.54,10.00,22.94,13.07,18.01,7394.86,200.00,0.00,0.00,497.95
7669,5.70,10.00,20.00,13.35,16.67,3941.25,200.00,545.70,0.00,434.16
7670,6.44,10.00,20.00,13.43,16.72,1214.97,200.00,1430.18,0.00,434.16
7671,6.72,10.00,20.00,13.48,16.74,581.46,200.00,1620.14,0.00,434.16
7672,6.53,10.00,20.00,13.50,16.75,296.00,200.00,1744.12,0.00,434.16
7673,5.87,10.00,20.00,13.49,16.74,0.00,200.00,1929.64,0.00,434.16
7674,4.79,10.00,20.00,13.47,16.73,0.00,200.00,2059.75,0.00,434.16
7675,3.37,10.00,20.00,13.43,16.72,0.00,200.00,2232.15,0.00,434.16
7676,1.71,10.00,20.00,13.38,16.69,0.00,200.00,2435.14,0.00,434.16
7677,-0.08,10.00,20.00,13.31,16.65,0.00,200.00,2654.99,0.00,434.16
7678,-1.87,10.00,20.00,13.22,16.61,0.00,200.00,2876.82,0.00,434.16
7679,-3.55,10.00,20.00,13.12,16.56,0.00,200.00,3085.66,0.00,434.16
7680,-5.17,10.00,20.00,13.00,16.50,0.00,200.00,3289.47,0.00,434.16
7681,-6.28,10.00,20.00,12.87,16.44,0.00,200.00,3432.13,0.00,434.16
7682,-6.98,10.00,20.00,12.74,16.37,0.00,200.00,3526.02,0.00,434.16
7683,-7.23,10.00,20.00,12.61,16.31,0.00,200.00,3565.00,0.00,434.16
7684,-7.00,10.00,20.00,12.48,16.24,0.00,200.00,3546.70,0.00,434.16
7685,-6.32,10.00,20.00,12.37,16.18,0.00,200.00,3472.67,0.00,434.16
7686,-5.23,10.00,20.00,12.27,16.13,0.00,200.00,3348.31,0.00,434.16
7687,-3.80,10.00,20.00,12.19,16.09,0.00,200.00,3182.46,0.00,434.16
7688,-2.14,10.00,20.00,12.14,16.07,289.13,200.00,2881.56,0.00,434.16
7689,-0.36,10.00,20.00,12.14,16.07,577.78,200.00,2563.59,0.00,434.16
7690,1.41,10.00,20.00,12.19,16.10,1135.72,200.00,2145.24,0.00,434.16
7691,3.06,10.00,20.00,12.45,16.22,3788.90,200.00,975.63,0.00,434.16
7692,4.47,10.00,22.87,12.99,17.93,7396.52,200.00,0.00,0.00,496.54
7693,5.53,10.00,20.00,13.25,16.63,3775.84,200.00,629.68,0.00,434.16
7694,6.18,10.00,20.00,13.33,16.66,1121.56,200.00,1500.05,0.00,434.16
7695,6.37,10.00,20.00,13.37,16.69,577.94,200.00,1669.05,0.00,434.16
7696,6.09,10.00,20.00,13.39,16.69,289.29,200.00,1805.43,0.00,434.16
7697,5.34,10.00,20.00,13.37,16.69,0.00,200.00,1999.49,0.00,434.16
7698,4.17,10.00,20.00,13.35,16.68,0.00,200.00,2140.21,0.00,434.16
7699,2.68,10.00,20.00,13.31,16.66,0.00,200.00,2322.73,0.00,434.16
7700,0.94,10.00,20.00,13.25,16.63,0.00,200.00,2535.28,0.00,434.16
7701,-0.92,10.00,20.00,13.18,16.59,0.00,200.00,2764.02,0.00,434.16
7702,-2.78,10.00,20.00,13.08,16.54,0.00,200.00,2993.99,0.00,434.16
7703,-4.51,10.00,20.00,12.97,16.49,0.00,200.00,3210.12,0.00,434.16
7704,-6.17,10.00,20.00,12.84,16.42,0.00,200.00,3419.93,0.00,434.16
7705,-7.32,10.00,20.00,12.71,16.35,0.00,200.00,3567.98,0.00,434.16
7706,-8.06,10.00,20.00,12.57,16.29,0.00,200.00,3666.23,0.00,434.16
7707,-8.32,10.00,20.00,12.43,16.22,0.00,200.00,3708.48,0.00,434.16
7708,-8.11,10.00,20.00,12.30,16.15,0.00,200.00,3692.34,0.00,434.16
7709,-7.43,10.00,20.00,12.18,16.09,0.00,200.00,3619.34,0.00,434.16
7710,-6.33,10.00,20.00,12.07,16.03,0.00,200.00,3494.86,0.00,434.16
7711,-4.89,10.00,20.00,11.98,15.99,0.00,200.00,3327.74,0.00,434.16
7712,-3.21,10.00,20.00,11.93,15.96,282.51,200.00,3026.85,0.00,434.16
7713,-1.40,10.00,20.00,11.92,15.96,574.29,200.00,2704.25,0.00,434.16
7714,0.42,10.00,20.00,11.96,15.98,1050.76,200.00,2310.98,0.00,434.16
7715,2.12,10.00,20.00,12.20,16.10,3622.61,200.00,1165.71,0.00,434.16
7716,3.58,10.00,22.20,12.73,17.46,7397.82,200.00,0.00,0.00,481.90
7717,4.71,10.00,20.00,12.97,16.49,3609.46,200.00,806.89,0.00,434.16
7718,5.43,10.00,20.00,13.05,16.52,1038.21,200.00,1639.31,0.00,434.16
7719,5.70,10.00,20.00,13.09,16.54,574.44,200.00,1770.41,0.00,434.16
7720,5.49,10.00,20.00,13.10,16.55,282.65,200.00,1898.09,0.00,434.16
7721,4.83,10.00,20.00,13.09,16.55,0.00,200.00,2079.35,0.00,434.16
7722,3.76,10.00,20.00,13.07,16.53,0.00,200.00,2209.19,0.00,434.16
7723,2.35,10.00,20.00,13.03,16.52,0.00,200.00,2380.49,0.00,434.16
7724,0.70,10.00,20.00,12.98,16.49,0.00,200.00,2581.56,0.00,434.16
7725,-1.06,10.00,20.00,12.90,16.45,0.00,200.00,2798.69,0.00,434.16
7726,-2.83,10.00,20.00,12.82,16.41,0.00,200.00,3017.03,0.00,434.16
7727,-4.46,10.00,20.00,12.71,16.36,0.00,200.00,3221.63,0.00,434.16
7728,-6.04,10.00,20.00,12.59,16.30,0.00,200.00,3419.73,0.00,434.16
7729,-7.10,10.00,20.00,12.46,16.23,0.00,200.00,3556.79,0.00,434.16
7730,-7.75,10.00,20.00,12.33,16.17,0.00,200.00,3644.47,0.00,434.16
7731,-7.94,10.00,20.00,12.20,16.10,0.00,200.00,3676.70,0.00,434.16
7732,-7.66,10.00,20.00,12.08,16.04,0.00,200.00,3651.17,0.00,434.16
7733,-6.91,10.00,20.00,11.97,15.98,0.00,200.00,3569.51,0.00,434.16
7734,-5.76,10.00,20.00,11.87,15.93,0.00,200.00,3437.18,0.00,434.16
7735,-4.27,10.00,20.00,11.79,15.89,0.00,200.00,3263.11,0.00,434.16
7736,-2.54,10.00,20.00,11.75,15.87,275.97,200.00,2958.59,0.00,434.16
7737,-0.69,10.00,20.00,11.75,15.87,570.83,200.00,2629.92,0.00,434.16
7738,1.15,10.00,20.00,11.80,15.90,975.73,200.00,2258.81,0.00,434.16
7739,2.86,10.00,20.00,12.03,16.02,3456.02,200.00,1144.38,0.00,434.16
7740,4.33,10.00,22.66,12.58,17.62,7398.79,200.00,0.00,0.00,491.81
7741,5.46,10.00,20.00,12.83,16.41,3442.83,200.00,783.65,0.00,434.16
7742,6.18,10.00,20.00,12.90,16.45,964.77,200.00,1583.47,0.00,434.16
7743,6.42,10.00,20.00,12.95,16.48,570.98,200.00,1691.14,0.00,434.16
7744,6.19,10.00,20.00,12.98,16.49,276.11,200.00,1822.83,0.00,434.16
7745,5.48,10.00,20.00,12.98,16.49,0.00,200.00,2005.70,0.00,434.16
7746,4.37,10.00,20.00,12.96,16.48,0.00,200.00,2140.56,0.00,434.16
7747,2.90,10.00,20.00,12.93,16.47,0.00,200.00,2317.88,0.00,434.16
7748,1.20,10.00,20.00,12.89,16.44,0.00,200.00,2525.93,0.00,434.16
7749,-0.64,10.00,20.00,12.82,16.41,0.00,200.00,2750.91,0.00,434.16
7750,-2.47,10.00,20.00,12.74,16.37,0.00,200.00,2977.89,0.00,434.16
7751,-4.19,10.00,20.00,12.63,16.32,0.00,200.00,3191.84,0.00,434.16
7752,-5.85,10.00,20.00,12.52,16.26,0.00,200.00,3399.50,0.00,434.16
7753,-7.00,10.00,20.00,12.39,16.20,0.00,200.00,3547.03,0.00,434.16
7754,-7.74,10.00,20.00,12.26,16.13,0.00,200.00,3645.59,0.00,434.16
7755,-8.02,10.00,20.00,12.13,16.07,0.00,200.00,3689.00,0.00,434.16
7756,-7.83,10.00,20.00,12.01,16.00,0.00,200.00,3674.83,0.00,434.16
7757,-7.17,10.00,20.00,11.89,15.95,0.00,200.00,3604.60,0.00,434.16
7758,-6.11,10.00,20.00,11.79,15.90,0.00,200.00,3483.65,0.00,434.16
7759,-4.71,10.00,20.00,11.71,15.86,0.00,200.00,3320.80,0.00,434.16
7760,-3.07,10.00,20.00,11.67,15.83,269.53,200.00,3029.59,0.00,434.16
7761,-1.31,10.00,20.00,11.66,15.83,567.41,200.00,2710.42,0.00,434.16
7762,0.45,10.00,20.00,11.70,15.85,910.41,200.00,2371.94,0.00,434.16
7763,2.09,10.00,20.00,11.92,15.96,3289.89,200.00,1303.98,0.00,434.16
7764,3.50,10.00,22.06,12.45,17.26,7399.45,200.00,0.00,0.00,478.92
7765,4.56,10.00,20.00,12.68,16.34,3276.73,200.00,961.22,0.00,434.16
7766,5.22,10.00,20.00,12.75,16.37,901.01,200.00,1731.61,0.00,434.16
7767,5.42,10.00,20.00,12.79,16.39,567.55,200.00,1823.76,0.00,434.16
7768,5.15,10.00,20.00,12.81,16.40,269.67,200.00,1961.75,0.00,434.16
7769,4.41,10.00,20.00,12.80,16.40,0.00,200.00,2146.45,0.00,434.16
7770,3.27,10.00,20.00,12.77,16.39,0.00,200.00,2284.37,0.00,434.16
7771,1.80,10.00,20.00,12.74,16.37,0.00,200.00,2463.63,0.00,434.16
7772,0.09,10.00,20.00,12.68,16.34,0.00,200.00,2672.49,0.00,434.16
7773,-1.73,10.00,20.00,12.61,16.30,0.00,200.00,2897.12,0.00,434.16
7774,-3.55,10.00,20.00,12.52,16.26,0.00,200.00,3122.62,0.00,434.16
7775,-5.25,10.00,20.00,12.41,16.20,0.00,200.00,3333.95,0.00,434.16
7776,-6.87,10.00,20.00,12.29,16.14,0.00,200.00,3537.49,0.00,434.16
7777,-7.97,10.00,20.00,12.16,16.08,0.00,200.00,3680.23,0.00,434.16
7778,-8.66,10.00,20.00,12.02,16.01,0.00,200.00,3772.97,0.00,434.16
7779,-8.89,10.00,20.00,11.89,15.94,0.00,200.00,3809.59,0.00,434.16
7780,-8.63,10.00,20.00,11.76,15.88,0.00,200.00,3787.74,0.00,434.16
7781,-7.90,10.00,20.00,11.64,15.82,0.00,200.00,3709.00,0.00,434.16
7782,-6.76,10.00,20.00,11.54,15.77,0.00,200.00,3578.81,0.00,434.16
7783,-5.28,10.00,20.00,11.46,15.73,0.00,200.00,3406.06,0.00,434.16
7784,-3.56,10.00,20.00,11.41,15.71,263.20,200.00,3106.71,0.00,434.16
7785,-1.71,10.00,20.00,11.41,15.71,564.03,200.00,2775.59,0.00,434.16
7786,0.15,10.00,20.00,11.45,15.72,854.52,200.00,2445.01,0.00,434.16
7787,1.88,10.00,20.00,11.66,15.83,3124.97,200.00,1405.51,0.00,434.16
7788,3.38,10.00,21.90,12.20,17.05,7399.82,200.00,0.00,0.00,475.30
7789,4.54,10.00,20.00,12.42,16.21,3111.91,200.00,1040.37,0.00,434.16
7790,5.29,10.00,20.00,12.48,16.24,846.62,200.00,1759.74,0.00,434.16
7791,5.58,10.00,20.00,12.53,16.27,564.16,200.00,1822.28,0.00,434.16
7792,5.39,10.00,20.00,12.56,16.28,263.33,200.00,1950.41,0.00,434.16
7793,4.74,10.00,20.00,12.56,16.28,0.00,200.00,2122.34,0.00,434.16
7794,3.67,10.00,20.00,12.55,16.27,0.00,200.00,2250.33,0.00,434.16
7795,2.27,10.00,20.00,12.52,16.26,0.00,200.00,2420.31,0.00,434.16
7796,0.63,10.00,20.00,12.47,16.24,0.00,200.00,2620.62,0.00,434.16
7797,-1.14,10.00,20.00,12.41,16.20,0.00,200.00,2837.54,0.00,434.16
7798,-2.91,10.00,20.00,12.33,16.16,0.00,200.00,3056.23,0.00,434.16
7799,-4.56,10.00,20.00,12.23,16.12,0.00,200.00,3261.73,0.00,434.16
7800,-6.15,10.00,20.00,12.12,16.06,0.00,200.00,3460.05,0.00,434.16
7801,-7.23,10.00,20.00,12.00,16.00,0.00,200.00,3599.04,0.00,434.16
7802,-7.90,10.00,20.00,11.88,15.94,0.00,200.00,3689.16,0.00,434.16
7803,-8.12,10.00,20.00,11.76,15.88,0.00,200.00,3724.29,0.00,434.16
7804,-7.86,10.00,20.00,11.64,15.82,0.00,200.00,3702.09,0.00,434.16
7805,-7.15,10.00,20.00,11.53,15.77,0.00,200.00,3624.16,0.00,434.16
7806,-6.03,10.00,20.00,11.44,15.72,0.00,200.00,3495.93,0.00,434.16
7807,-4.58,10.00,20.00,11.37,15.68,0.00,200.00,3326.26,0.00,434.16
7808,-2.90,10.00,20.00,11.33,15.66,256.99,200.00,3033.34,0.00,434.16
7809,-1.09,10.00,20.00,11.33,15.67,560.69,200.00,2706.42,0.00,434.16
7810,0.70,10.00,20.00,11.37,15.69,807.71,200.00,2397.89,0.00,434.16
7811,2.38,10.00,20.00,11.58,15.79,2962.04,200.00,1408.01,0.00,434.16
7812,3.80,10.00,22.16,12.12,17.14,7399.92,200.00,0.00,0.00,481.03
7813,4.89,10.00,20.00,12.34,16.17,2949.13,200.00,1060.04,0.00,434.16
7814,5.56,10.00,20.00,12.41,16.20,801.26,200.00,1746.82,0.00,434.16
7815,5.76,10.00,20.00,12.46,16.23,560.82,200.00,1804.30,0.00,434.16
7816,5.48,10.00,20.00,12.49,16.24,257.12,200.00,1944.03,0.00,434.16
7817,4.74,10.00,20.00,12.49,16.24,0.00,200.00,2124.65,0.00,434.16
7818,3.59,10.00,20.00,12.47,16.24,0.00,200.00,2263.84,0.00,434.16
7819,2.09,10.00,20.00,12.44,16.22,0.00,200.00,2445.19,0.00,434.16
7820,0.36,10.00,20.00,12.40,16.20,0.00,200.00,2656.92,0.00,434.16
7821,-1.50,10.00,20.00,12.33,16.17,0.00,200.00,2885.20,0.00,434.16
7822,-3.37,10.00,20.00,12.25,16.12,0.00,200.00,3115.07,0.00,434.16
7823,-5.10,10.00,20.00,12.15,16.07,0.00,200.00,3331.46,0.00,434.16
7824,-6.77,10.00,20.00,12.03,16.02,0.00,200.00,3539.85,0.00,434.16
7825,-7.93,10.00,20.00,11.91,15.95,0.00,200.00,3688.83,0.00,434.16
7826,-8.67,10.00,20.00,11.78,15.89,0.00,200.00,3788.32,0.00,434.16
7827,-8.96,10.00,20.00,11.65,15.82,0.00,200.00,3832.12,0.00,434.16
7828,-8.76,10.00,20.00,11.52,15.76,0.00,200.00,3817.80,0.00,434.16
7829,-8.11,10.00,20.00,11.41,15.70,0.00,200.00,3746.89,0.00,434.16
7830,-7.03,10.00,20.00,11.31,15.65,0.00,200.00,3624.73,0.00,434.16
